age_diffs
4.25
2.5
3.0
5.0
-1.75
3.5
7.5
2.25
7.25
-1.0
3.75
-3.0
4.0
5.0
-6.0
-6.25
-1.0
5.75
4.0
1.0
-1.0
4.0
7.0
2.0
-1.0
1.0
0.0
4.0
11.25
3.0
2.0
2.0
5.0
9.5
9.0
14.0
9.75
12.75
5.0
9.25
0.0
1.0
1.0
2.0
3.25
3.75
7.0
5.25
6.75
8.0
4.0
-0.75
0.75
-3.0
5.0
0.25
-1.0
5.0
0.0
1.0
-2.0
0.0
2.0
3.0
7.25
-1.0
3.0
11.25
8.0
24.75
2.0
10.75
9.75
-3.25
-7.75
-2.5
-4.5
-3.75
-2.25
-2.0
-4.5
-3.25
-0.5
-4.0
-9.25
-7.5
-4.25
0.0
-1.5
3.0
-1.0
2.0
18.25
4.0
3.0
2.0
-1.0
2.0
5.0
3.0
0.0
1.0
2.0
7.0
10.5
2.0
-7.75
-6.0
-6.0
-1.0
-1.0
0.0
2.0
5.0
0.25
5.0
10.5
6.0
4.25
-1.0
5.5
0.0
10.75
1.0
1.75
7.75
-1.0
0.0
2.0
0.0
1.0
2.0
6.0
4.0
8.0
0.0
4.0
4.0
9.25
12.75
13.0
-5.5
-2.0
-1.5
-1.0
1.5
11.5
3.0
10.0
4.75
6.25
6.5
-7.0
-8.0
-6.5
0.75
1.0
-2.25
-1.0
-4.0
-4.0
-2.0
4.0
-2.0
2.0
6.0
1.0
11.0
2.0
1.0
2.0
3.0
0.0
4.0
4.0
6.0
9.0
2.0
1.0
4.0
2.75
-3.0
0.0
5.0
6.75
3.0
4.0
7.0
0.0
6.75
7.25
1.0
1.0
-1.0
2.0
4.0
4.0
5.0
2.0
4.0
1.0
4.0
9.0
2.0
19.25
6.0
2.0
6.0
4.0
5.0
2.0
8.0
2.0
4.5
1.0
12.0
1.0
9.75
2.0
8.75
0.0
8.0
6.0
0.0
2.0
2.0
3.0
-4.0
-2.0
6.5
3.0
-1.0
0.0
6.25
4.0
2.0
0.0
1.0
8.0
0.0
11.25
-1.0
11.75
2.0
1.0
-3.0
3.0
14.0
-6.75
-2.0
-4.75
0.5
-8.25
-2.0
6.25
3.75
0.0
1.0
8.5
16.0
8.5
6.5
0.0
7.5
6.0
4.0
-1.0
-3.0
1.0
2.0
4.0
-5.25
-3.25
0.0
-5.0
2.0
-2.0
6.0
7.25
5.0
6.0
-2.0
-6.5
18.75
12.5
1.5
-9.75
-6.5
1.0
8.0
-2.0
3.0
4.0
6.0
1.0
3.0
11.0
0.0
4.0
6.0
8.0
4.0
2.0
3.25
-0.5
-3.0
-5.5
9.75
-4.0
-1.0
-1.0
0.0
20.25
3.0
5.0
7.0
3.0
9.0
0.0
11.25
3.0
6.0
4.0
2.0
1.0
10.0
8.0
3.0
9.0
2.75
3.0
4.0
2.0
2.0
2.0
5.0
-3.0
-1.0
-2.0
7.0
1.0
-1.0
8.75
8.0
0.0
9.0
2.0
6.0
1.0
7.0
-6.0
-6.0
-5.0
-7.0
-4.0
2.0
5.5
5.0
-1.0
5.0
3.0
-0.75
1.0
13.75
0.0
6.5
6.0
7.5
-2.5
1.0
-7.0
-5.75
5.0
-1.0
0.0
4.0
7.0
1.0
6.0
6.0
-3.0
4.0
4.0
4.0
-1.0
0.0
1.0
1.0
6.0
4.0
5.0
1.0
4.0
4.0
0.0
4.0
2.0
-4.0
-3.0
-1.0
21.75
12.25
2.0
9.25
-2.0
5.75
1.0
10.0
2.0
12.5
5.0
15.5
5.0
6.0
4.0
-7.25
-6.0
-1.0
7.0
6.0
-1.0
3.0
4.0
-1.0
-2.0
4.0
-3.0
4.0
5.0
11.0
2.0
6.0
7.0
10.0
6.0
-1.0
2.0
3.0
7.0
12.0
7.0
5.0
-7.5
4.0
2.0
4.0
2.0
1.0
5.5
0.0
4.0
-1.0
14.0
-0.75
-4.0
1.0
-1.0
5.0
4.0
10.25
0.0
0.0
1.0
8.0
4.0
5.0
6.0
3.0
4.0
2.0
2.0
2.0
2.0
4.0
-2.75
-5.5
-2.0
-4.0
-6.0
-5.0
-4.0
-4.0
0.0
4.5
3.0
16.5
-1.0
3.0
0.0
18.5
9.25
2.0
5.0
0.0
2.0
13.25
0.0
4.0
1.0
-2.0
-3.0
4.0
0.0
3.0
11.5
9.0
4.0
8.0
15.25
2.0
8.0
-7.0
-5.0
-1.0
-3.0
-5.0
-6.0
-5.0
-8.5
-5.75
-1.0
6.0
-2.0
4.0
-2.0
5.0
1.0
20.0
6.0
11.0
13.0
6.0
4.0
1.0
3.0
2.0
-3.0
4.0
2.0
0.0
2.0
-2.75
-7.0
-5.0
-1.0
2.0
2.0
3.0
9.0
7.5
5.0
-1.0
5.0
1.0
13.25
1.0
13.0
7.0
15.0
-1.0
17.0
4.0
1.0
13.0
8.0
2.0
-2.5
-4.25
-5.5
-8.0
-1.0
-4.0
-4.0
-7.0
-5.0
-4.0
-5.0
1.0
-1.25
3.0
-3.0
4.0
6.0
4.0
3.0
2.0
-1.0
3.0
4.0
7.0
5.0
6.0
-3.0
5.0
3.0
-3.0
1.0
0.0
11.0
5.0
5.0
10.0
6.0
8.0
4.0
2.0
2.0
5.0
5.0
1.0
4.0
4.0
-2.0
-4.0
0.0
9.0
3.0
6.0
-1.0
11.0
4.0
-7.0
-1.0
4.0
2.0
-3.0
-3.0
-1.0
5.0
-1.0
-1.0
1.0
4.0
6.0
6.0
2.0
1.0
-1.0
-1.0
5.0
4.0
4.0
1.0
0.0
6.0
3.0
14.0
0.0
8.0
2.0
5.0
4.0
3.0
11.75
-2.0
4.0
4.0
1.0
15.0
3.0
-1.0
4.0
8.0
6.0
8.0
8.0
14.25
0.0
-7.0
-3.0
-1.0
-3.0
-2.0
7.0
-1.0
0.0
-2.0
6.0
0.0
5.0
2.0
12.0
14.5
-6.0
-4.0
6.5
-3.25
5.5
-6.0
-7.5
-6.75
-5.0
4.0
3.0
6.0
5.0
4.0
0.0
2.0
8.0
0.0
5.0
-2.0
-4.0
-1.0
-1.0
6.0
6.0
5.0
9.0
11.0
0.0
-1.0
4.0
6.0
6.0
6.0
-1.0
8.0
3.0
5.0
4.0
9.0
8.0
8.0
12.0
3.75
-3.25
-1.0
2.0
4.0
19.75
9.0
1.0
12.0
16.0
14.25
7.0
2.0
4.0
8.0
27.75
10.0
-1.0
1.0
1.0
-4.0
3.0
4.0
5.0
3.0
4.0
5.0
9.0
5.0
3.0
9.0
6.0
-1.0
-6.0
-3.0
-3.25
4.0
8.75
4.0
0.0
5.0
0.0
10.75
5.0
8.0
0.0
5.0
5.0
10.0
-4.0
11.5
3.0
6.0
-1.0
4.0
7.0
-2.0
1.0
12.25
-3.0
3.0
6.0
2.0
6.0
1.0
4.0
8.0
1.0
5.0
6.0
1.0
-3.0
-6.0
1.25
20.0
16.25
4.0
-2.0
0.0
6.0
4.0
3.0
3.0
7.0
9.0
5.0
3.0
2.0
-4.0
-1.0
2.0
2.0
-1.0
-1.0
2.0
7.0
-1.0
5.0
2.0
1.0
7.0
4.0
3.0
1.0
-1.0
-1.0
1.0
4.0
3.0
4.0
7.0
6.0
2.0
7.0
2.0
0.0
9.25
5.0
20.0
6.75
-8.0
-4.25
0.0
1.0
0.0
0.0
14.5
2.0
-2.0
1.0
1.0
7.0
5.0
3.0
6.0
5.0
8.0
-1.0
8.0
3.0
4.0
4.0
9.0
3.0
7.0
4.0
4.0
10.0
9.0
5.0
7.0
8.0
10.0
14.0
0.0
7.0
2.0
4.0
2.0
4.0
4.0
-1.0
5.0
-1.0
5.0
4.0
6.0
9.0
7.0
8.0
9.0
1.0
10.25
-1.25
3.0
4.0
6.0
2.0
5.0
6.0
-2.0
16.25
4.0
1.0
8.0
1.0
5.0
7.0
19.0
5.0
0.0
7.0
3.0
15.0
5.0
10.0
-8.0
0.0
0.0
-2.0
-6.0
1.0
3.0
-4.0
0.0
-3.0
-3.25
-1.0
1.0
5.0
2.0
3.0
-2.0
0.0
0.0
4.0
4.0
3.0
1.0
3.0
1.0
21.75
7.0
13.0
-2.0
1.0
4.0
5.0
11.25
1.0
5.0
-3.0
2.0
0.0
1.0
11.0
2.0
4.0
2.0
4.0
1.0
8.0
0.0
12.0
8.0
8.0
1.0
9.0
1.0
8.0
7.0
10.0
27.75
0.0
1.0
-8.0
-6.0
-4.0
-2.0
-8.0
-6.0
3.25
0.0
3.0
4.0
4.0
0.0
2.0
5.0
5.0
6.0
1.0
3.0
1.0
0.0
-7.0
-4.0
-7.0
-7.0
-7.0
-6.0
-4.0
-1.0
3.0
-4.0
-1.0
5.0
-1.0
-2.0
4.0
3.0
3.0
0.0
6.0
0.0
9.0
1.0
3.0
-1.0
-1.0
8.0
1.0
1.0
4.0
1.75
-4.75
-9.75
-5.0
-5.0
5.0
1.0
-4.0
4.0
2.0
1.0
0.0
10.0
1.0
5.0
2.0
2.0
7.0
-1.0
-2.0
10.0
1.0
0.0
0.0
3.0
7.0
5.0
4.0
-1.0
1.0
3.0
0.0
15.25
5.0
10.0
5.0
7.0
6.0
4.0
8.0
5.0
2.0
7.0
2.0
6.0
-7.0
-4.0
-6.0
-7.0
-6.0
1.0
-4.0
-4.0
-6.0
4.0
-4.0
5.0
3.0
3.0
-2.0
3.0
0.0
21.5
5.0
4.0
-1.0
5.0
5.0
5.0
-3.0
6.0
16.0
5.0
5.0
6.0
3.0
1.0
-1.0
19.5
2.0
1.0
0.0
5.0
8.0
0.0
4.0
14.0
-1.0
22.75
7.0
2.0
8.0
8.0
4.0
2.0
4.0
4.0
3.0
4.0
-4.0
-2.0
-6.0
-4.0
3.0
-4.0
-5.0
-5.0
11.5
-0.25
13.25
-1.0
5.0
-2.0
12.75
-1.0
0.0
6.0
5.0
11.0
8.0
11.0
2.0
11.0
5.0
6.0
10.0
7.0
11.0
4.0
9.0
3.0
4.0
14.0
2.0
11.0
3.0
8.0
-7.0
-2.0
2.0
-6.0
2.0
-3.0
-6.0
4.0
6.0
1.0
5.0
1.0
0.0
5.0
5.0
5.0
0.0
0.0
-2.0
3.0
-1.0
1.0
0.0
0.0
-1.0
4.0
7.0
8.0
5.0
2.0
-1.0
4.0
0.0
0.0
18.0
6.0
9.0
4.0
4.0
7.0
10.0
1.0
0.0
10.0
1.0
-1.0
1.0
-3.0
-1.0
-7.0
-4.0
2.0
5.0
-3.0
3.0
4.0
2.0
5.0
4.0
0.0
3.0
8.0
6.0
1.0
6.0
0.0
20.25
1.0
1.0
6.0
16.0
6.0
8.0
2.0
2.0
9.0
2.0
2.0
3.0
1.0
0.0
6.0
3.0
10.0
15.0
18.0
6.0
6.0
2.0
18.0
4.0
11.0
0.0
8.0
5.0
6.0
3.0
7.0
2.0
2.0
7.0
8.0
5.0
-4.0
-7.0
-5.0
-5.0
-8.0
5.0
-2.0
4.0
0.0
-1.0
3.0
6.0
9.0
5.0
6.0
0.0
3.0
4.0
11.0
5.0
13.0
4.0
2.0
1.0
8.0
13.0
13.0
-2.0
24.25
-2.0
4.0
12.0
0.0
3.0
4.0
12.0
6.0
10.0
18.5
6.0
2.0
5.0
6.0
10.0
14.0
6.0
-2.0
0.0
3.0
6.0
6.0
6.0
5.0
4.0
3.0
-1.0
16.0
6.0
1.0
2.0
7.0
0.0
2.0
8.0
2.0
6.0
-8.0
-6.0
-3.0
-4.0
-6.0
-7.0
-4.0
-7.0
-4.0
-6.0
-3.0
-4.0
-5.0
-1.5
5.0
4.25
0.0
0.75
-7.0
-3.0
-1.0
-6.0
5.0
-7.0
-3.0
-4.25
-5.75
-1.0
-2.0
4.25
2.0
9.0
4.0
0.0
-1.0
-1.0
7.0
4.0
3.0
-1.0
4.0
1.0
1.0
0.0
4.0
4.0
3.0
-2.0
-2.0
1.0
-2.0
0.0
2.0
2.0
-2.0
-1.0
6.0
4.0
5.0
0.0
5.0
1.0
2.0
4.0
1.0
2.0
-1.0
2.0
6.0
9.0
9.0
0.0
1.0
2.0
1.0
1.0
4.0
4.0
6.0
5.0
3.0
7.0
-7.25
-5.5
-4.0
3.0
0.0
2.0
-1.0
6.0
9.0
1.0
6.0
3.0
2.0
-1.0
7.0
0.0
2.0
7.0
3.0
10.0
4.0
9.0
8.0
5.0
2.0
0.0
6.0
-7.0
-3.0
-5.0
-2.0
-5.0
-5.0
-4.0
-4.0
0.0
-2.0
-7.0
5.0
1.0
-2.5
0.75
4.75
-2.0
-3.0
1.0
1.0
10.25
-3.0
4.0
3.0
3.0
12.25
1.0
4.0
0.0
6.0
1.0
0.0
10.0
7.0
6.0
5.0
-1.0
3.0
11.0
2.0
-1.0
7.0
11.0
8.0
5.0
15.0
16.0
6.0
5.0
11.0
4.0
16.0
10.0
2.0
0.0
9.0
-7.0
-6.0
-3.0
-5.0
5.0
-4.0
1.0
18.25
7.0
1.0
1.0
-1.0
-1.0
8.0
4.0
5.0
0.0
-7.0
-5.0
-5.0
-3.0
-5.0
-3.0
1.0
2.0
-3.0
-2.0
6.0
2.0
-2.0
3.0
13.0
1.0
7.0
1.0
1.0
-1.0
9.0
6.0
4.0
4.0
9.0
2.0
5.0
0.0
0.0
4.0
2.0
11.0
6.0
9.0
2.0
5.0
-7.0
-7.0
-5.0
-1.0
-1.0
-5.0
-7.0
1.0
-1.0
-3.0
-5.0
-8.0
-4.5
5.75
1.0
-1.5
-0.75
-6.0
3.0
6.0
2.0
5.0
3.0
3.0
0.0
6.0
4.0
5.0
5.0
1.0
-7.0
-2.0
4.0
-5.0
-7.0
-3.0
0.0
5.0
-5.0
-4.0
-1.0
-3.0
-3.0
0.0
-2.0
-3.0
-1.0
15.0
5.0
2.0
10.0
10.0
7.0
3.0
2.0
3.0
7.0
1.0
0.0
2.0
7.0
4.0
5.0
1.0
1.0
2.0
-4.0
-7.75
-5.0
-3.0
-8.0
-5.0
8.5
-5.25
-9.0
-3.0
2.0
3.0
-5.0
1.0
-1.0
5.0
2.0
-1.0
4.0
4.0
3.0
4.0
3.0
8.0
-1.0
2.0
-2.0
2.0
12.0
-1.0
9.0
15.0
3.0
1.0
-1.0
3.0
0.0
9.0
-1.0
3.0
1.0
1.0
7.0
4.0
-8.0
2.0
-2.0
21.75
3.0
-5.0
-6.0
-6.0
1.0
-3.0
-8.25
2.75
1.5
-9.25
1.5
-7.0
-5.0
5.0
0.0
-2.0
-1.0
5.0
19.25
-3.0
-1.0
1.0
6.0
1.0
4.0
7.0
2.0
0.0
2.0
11.0
3.0
14.0
1.0
4.0
11.0
0.0
3.0
15.0
6.0
12.0
7.0
4.0
7.0
6.0
12.0
9.0
8.0
5.0
3.0
9.0
8.0
3.0
0.0
3.0
5.0
2.0
-3.0
3.0
3.0
-2.0
2.0
4.0
0.0
0.0
4.0
0.0
5.0
6.0
2.0
0.0
1.0
3.0
-1.5
3.75
12.0
-1.0
10.0
1.0
1.0
3.0
-3.0
1.0
12.0
3.0
4.0
0.0
5.0
5.0
4.0
8.0
18.5
8.0
22.0
17.0
3.0
10.0
16.0
4.0
5.0
4.0
3.0
10.0
3.0
14.0
4.0
4.0
6.0
1.0
10.0
2.0
11.0
12.0
3.0
6.0
11.0
5.0
-8.0
16.0
-7.0
-5.0
0.0
-9.0
-5.0
1.0
-6.0
-6.0
-5.0
-3.0
-3.0
2.0
4.0
-3.0
1.0
-3.0
3.0
3.0
-1.0
-2.0
1.0
3.0
3.0
0.0
-3.0
-1.75
-6.0
-3.0
2.0
3.0
5.0
2.0
-2.0
5.0
-2.0
-1.0
4.0
0.0
9.0
6.0
9.0
11.0
0.0
5.0
8.0
9.0
-7.0
-5.0
-4.0
-2.0
-4.0
-7.0
0.0
-3.0
-2.0
-5.0
7.0
3.0
0.0
5.0
4.0
-3.0
5.0
2.0
7.0
10.0
-1.0
4.0
2.0
0.0
4.0
7.0
1.0
2.0
9.0
3.0
5.0
-1.0
9.0
3.0
0.0
2.0
5.0
1.0
0.0
11.0
-2.0
-7.0
-5.0
3.0
-3.0
21.5
5.0
0.0
-1.0
-2.0
2.0
2.0
4.0
3.0
3.0
0.0
9.0
3.0
5.0
-1.0
6.0
8.0
6.0
6.0
7.0
3.0
-1.0
0.0
-1.0
4.0
-2.0
-2.0
-3.0
6.0
6.0
-1.0
7.0
0.0
0.0
-2.0
0.0
6.0
0.0
2.0
-1.0
1.0
0.0
3.0
9.0
1.0
4.0
4.0
1.0
2.0
14.0
0.0
4.5
1.25
6.5
-4.75
-8.5
-7.25
-2.0
-5.0
-3.0
-2.0
6.0
-3.0
5.0
-3.0
-5.0
-5.0
-4.0
-1.0
-4.0
8.0
12.0
0.0
-2.0
0.0
-2.0
-4.0
0.0
5.0
1.0
1.0
9.0
-1.0
0.0
-2.0
1.0
3.0
3.0
-2.0
1.0
13.0
0.0
7.0
21.75
3.0
13.0
9.0
0.0
4.0
8.0
7.0
10.0
3.0
2.0
1.0
8.0
0.0
4.0
5.0
-3.0
-1.0
6.0
6.0
6.0
8.0
6.0
5.0
1.0
7.0
5.0
1.0
-4.0
-3.0
-3.0
-5.0
-2.75
8.5
-4.75
-5.75
-1.5
-5.0
2.0
5.0
3.0
0.0
-1.0
1.0
4.0
8.0
7.0
0.0
3.0
10.0
4.0
0.0
0.0
8.0
-2.0
-3.0
-8.0
-4.0
-4.0
-3.0
-5.0
-3.0
-2.0
-2.0
-1.0
-2.0
-4.0
0.0
-4.0
3.0
-1.0
-1.0
-9.0
-6.0
-4.0
-5.0
-4.0
-3.0
1.0
-1.0
4.0
-4.0
4.0
1.0
-2.0
2.0
1.0
-1.0
1.0
1.0
-1.0
-2.0
2.0
7.0
6.0
5.0
2.0
-1.0
2.0
4.0
2.0
3.0
2.0
5.0
4.0
4.0
7.0
6.0
5.0
3.0
3.0
0.0
-7.25
-7.5
-3.0
-7.75
-6.0
-3.0
-7.0
-3.0
-3.0
-6.0
-4.0
-5.0
0.0
6.0
9.0
1.0
-1.0
-3.0
0.0
3.0
-1.0
5.0
1.0
4.0
5.0
-3.0
-1.0
-2.0
2.0
6.0
3.0
-2.0
5.0
11.0
-2.0
-1.0
4.0
0.0
3.0
4.0
8.0
5.0
-8.0
-6.0
-5.0
-4.0
1.0
2.0
-2.0
2.0
3.0
-1.0
2.0
2.0
-1.0
-1.0
1.0
-1.0
1.0
2.0
0.0
3.0
3.0
3.0
3.0
-1.0
2.0
7.0
17.25
3.0
11.0
5.0
8.0
5.0
4.0
12.0
2.0
1.0
9.0
-2.75
-7.5
-5.75
-8.0
-5.75
-6.0
3.0
-8.0
-7.0
-8.0
-4.0
-6.0
0.0
4.0
-5.0
-1.0
1.0
-5.0
-6.0
-4.0
-1.0
-1.0
-2.0
0.0
2.0
2.0
4.0
-1.0
3.0
7.0
1.0
1.0
6.0
-1.0
6.0
0.0
7.0
-1.0
2.0
5.0
1.0
3.0
7.0
9.0
0.0
6.0
7.0
7.0
4.0
16.25
17.75
16.0
-4.0
-6.0
-7.0
2.0
-3.0
9.0
19.0
0.0
20.5
-5.0
-2.0
7.75
-7.0
-8.0
-2.0
-5.0
-7.0
5.0
1.0
-2.0
3.0
1.0
3.0
-1.0
-3.0
-2.0
2.0
-1.0
-3.0
3.0
-1.0
1.0
2.0
4.0
8.0
4.0
-1.0
0.0
1.0
0.0
1.0
1.0
7.0
0.0
1.0
-4.0
-4.0
0.0
1.0
2.0
-1.0
5.0
1.0
0.0
-2.0
1.0
7.0
1.0
1.0
-1.0
-1.0
0.0
-1.0
6.0
3.0
11.0
3.0
9.0
1.0
4.0
3.0
3.0
-1.0
5.0
10.0
8.0
11.0
8.0
6.0
0.0
10.0
3.0
-3.0
0.0
5.0
9.0
-1.0
-2.0
4.0
16.0
6.0
2.0
5.0
6.0
-2.0
1.0
0.0
2.0
-1.0
11.0
5.0
6.0
17.0
5.0
9.0
8.0
0.0
7.0
4.0
9.0
1.0
9.0
5.0
1.0
-9.0
-9.0
-1.0
-7.0
-5.0
2.0
-4.0
5.0
1.0
1.0
3.0
4.0
-3.0
5.0
1.0
3.0
2.0
5.0
3.0
3.0
3.0
4.0
4.0
1.0
6.0
1.0
1.0
0.0
-0.5
8.0
-4.5
-4.5
-1.0
-2.0
5.0
-2.0
14.0
-1.0
6.0
7.0
-3.0
2.0
5.0
0.0
0.0
2.0
3.0
7.0
2.0
5.0
-2.0
15.0
-1.0
1.0
6.0
9.0
1.0
7.0
-1.0
5.0
11.0
9.0
1.0
7.0
0.0
3.0
5.0
1.0
6.0
1.0
6.0
6.0
4.0
7.0
1.0
-6.0
-1.0
-1.0
-3.0
3.0
-3.0
2.0
2.0
7.0
3.0
5.0
-1.0
4.0
1.0
0.0
6.0
6.0
0.0
6.0
2.0
5.0
18.75
-2.0
-3.0
-5.0
-4.0
7.0
5.0
-5.0
8.0
-2.0
-5.0
3.0
-2.0
4.0
-2.0
-7.0
-2.0
2.0
4.0
-2.0
2.0
2.0
-1.0
4.0
0.0
4.0
2.0
4.0
5.0
5.0
2.0
2.0
4.0
-3.0
-1.0
-4.0
5.0
-3.0
-2.0
0.0
0.0
1.0
4.0
-3.0
3.0
2.0
-1.0
4.0
-1.0
-2.0
2.0
7.0
-1.0
6.0
8.0
12.0
-1.0
2.0
0.0
1.0
0.0
4.0
9.0
12.0
0.0
9.0
3.0
5.0
14.0
19.25
4.0
-4.0
5.0
-1.0
-1.0
9.0
-4.0
-4.0
-2.0
6.25
11.5
5.5
3.5
-1.0
12.0
15.0
-3.0
12.0
0.0
1.0
5.0
7.0
-2.0
4.0
1.0
4.0
0.0
2.0
1.0
0.0
8.0
6.0
2.0
8.0
3.0
4.0
9.0
0.0
14.0
14.0
5.0
3.0
10.0
3.0
9.0
6.0
5.0
4.0
13.0
4.0
-1.0
3.0
-1.0
-2.0
3.0
0.0
6.0
3.0
3.0
-1.0
1.0
0.0
3.0
7.0
6.0
2.0
1.0
3.0
0.0
-2.0
-1.0
3.0
