trial_pos,bin,value
30,9,1156.3663330078125
30,10,711.609375
30,11,822.79833984375
30,12,133.4267578125
30,13,133.4267578125
30,14,66.71337890625
30,15,22.23779296875
31,0,0.0
31,1,88.95165252685547
31,2,333.56868743896484
31,3,778.3269500732422
31,4,1334.2747497558594
31,5,1556.6539916992188
31,6,1734.5571899414062
31,7,1779.032958984375
31,8,1156.3680419921875
31,9,1156.3663330078125
31,10,711.609375
31,11,822.79833984375
31,12,133.4267578125
31,13,133.4267578125
31,14,66.71337890625
31,15,22.23779296875
32,0,0.0
32,1,88.95165252685547
32,2,333.56868743896484
32,3,778.3269500732422
32,4,1334.2747497558594
32,5,1556.6539916992188
32,6,1734.5571899414062
32,7,1779.032958984375
32,8,1156.3680419921875
32,9,1156.3663330078125
32,10,711.609375
32,11,822.79833984375
32,12,133.4267578125
32,13,133.4267578125
32,14,66.71337890625
32,15,22.23779296875
33,0,0.0
33,1,88.95165252685547
33,2,333.56868743896484
33,3,778.3269500732422
33,4,1334.2747497558594
33,5,1556.6539916992188
33,6,1734.5571899414062
33,7,1779.032958984375
33,8,1156.3680419921875
33,9,1156.3663330078125
33,10,711.609375
33,11,822.79833984375
33,12,133.4267578125
33,13,133.4267578125
33,14,66.71337890625
33,15,22.23779296875
34,0,0.0
34,1,88.95165252685547
34,2,333.56868743896484
34,3,778.3269500732422
34,4,1334.2747497558594
34,5,1556.6539916992188
34,6,1734.5571899414062
34,7,1779.032958984375
34,8,1156.3680419921875
34,9,1156.3663330078125
34,10,711.609375
34,11,822.79833984375
34,12,133.4267578125
34,13,133.4267578125
34,14,66.71337890625
34,15,22.23779296875
35,0,22.237913131713867
35,1,22.237913131713867
35,2,422.5203399658203
35,3,1022.9439849853516
35,4,1223.085205078125
35,5,1890.2225952148438
35,6,1801.2710571289062
35,7,1467.7017822265625
35,8,1400.9837646484375
35,9,889.51171875
35,10,778.32275390625
35,11,533.70703125
35,12,355.8046875
35,13,177.90234375
35,14,0.0
35,15,44.4755859375
36,0,0.0
36,1,133.42747688293457
36,2,444.7582702636719
36,3,1022.9440002441406
36,4,1089.6577453613281
36,5,1734.5570678710938
36,6,1578.8919677734375
36,7,1645.605712890625
36,8,1134.130859375
36,9,1022.9384765625
36,10,822.79833984375
36,11,578.1826171875
36,12,311.3291015625
36,13,88.951171875
36,14,0.0
36,15,22.23779296875
37,0,0.0
37,1,133.42747688293457
37,2,444.7582702636719
37,3,1022.9440002441406
37,4,1089.6577453613281
37,5,1734.5570678710938
37,6,1578.8919677734375
37,7,1645.605712890625
37,8,1134.130859375
37,9,1022.9384765625
37,10,822.79833984375
37,11,578.1826171875
37,12,311.3291015625
37,13,88.951171875
37,14,0.0
37,15,22.23779296875
38,0,0.0
38,1,133.42747688293457
38,2,444.7582702636719
38,3,1022.9440002441406
38,4,1089.6577453613281
38,5,1734.5570678710938
38,6,1578.8919677734375
38,7,1645.605712890625
38,8,1134.130859375
38,9,1022.9384765625
38,10,822.79833984375
38,11,578.1826171875
38,12,311.3291015625
38,13,88.951171875
38,14,0.0
38,15,22.23779296875
39,0,0.0
39,1,133.42747688293457
39,2,444.7582702636719
39,3,1022.9440002441406
39,4,1089.6577453613281
39,5,1734.5570678710938
39,6,1578.8919677734375
39,7,1645.605712890625
39,8,1134.130859375
39,9,1022.9384765625
39,10,822.79833984375
39,11,578.1826171875
39,12,311.3291015625
39,13,88.951171875
39,14,0.0
39,15,22.23779296875
40,0,0.0
40,1,133.42747688293457
40,2,444.7582702636719
40,3,1022.9440002441406
40,4,1089.6577453613281
40,5,1734.5570678710938
40,6,1578.8919677734375
40,7,1645.605712890625
40,8,1134.130859375
40,9,1022.9384765625
40,10,822.79833984375
40,11,578.1826171875
40,12,311.3291015625
40,13,88.951171875
40,14,0.0
40,15,22.23779296875
41,0,0.0
41,1,44.475826263427734
41,2,444.7582588195801
41,3,778.3269577026367
41,4,1378.7506408691406
41,5,1467.7022399902344
41,6,1734.5572509765625
41,7,1356.5128173828125
41,8,1067.4189453125
41,9,1000.70166015625
41,10,845.0361328125
41,11,333.56689453125
41,12,400.2802734375
41,13,155.66455078125
41,14,0.0
41,15,22.23779296875
42,0,0.0
42,1,44.475826263427734
42,2,266.8549575805664
42,3,911.7544479370117
42,4,1045.181869506836
42,5,1556.6539611816406
42,6,1779.0330200195312
42,7,1667.8428955078125
42,8,1334.2723388671875
42,9,1223.080078125
42,10,489.2314453125
42,11,400.2802734375
42,12,266.853515625
42,13,66.71337890625
42,14,66.71337890625
42,15,22.23779296875
43,0,0.0
43,1,0.0
43,2,244.61704063415527
43,3,1022.9440002441406
43,4,1178.609375
43,5,1556.6539001464844
43,6,1512.1781005859375
43,7,1623.3677978515625
43,8,1512.1761474609375
43,9,1000.70068359375
43,10,756.0849609375
43,11,400.2802734375
43,12,355.8046875
43,13,111.18896484375
43,14,22.23779296875
43,15,0.0
44,0,0.0
44,1,0.0
44,2,244.61704063415527
44,3,1022.9440002441406
44,4,1178.609375
44,5,1556.6539001464844
44,6,1512.1781005859375
44,7,1623.3677978515625
44,8,1512.1761474609375
44,9,1000.70068359375
44,10,756.0849609375
44,11,400.2802734375
44,12,355.8046875
44,13,111.18896484375
44,14,22.23779296875
44,15,0.0
45,0,0.0
45,1,0.0
45,2,244.61704063415527
45,3,1022.9440002441406
45,4,1178.609375
45,5,1556.6539001464844
45,6,1512.1781005859375
45,7,1623.3677978515625
45,8,1512.1761474609375
45,9,1000.70068359375
45,10,756.0849609375
45,11,400.2802734375
45,12,355.8046875
45,13,111.18896484375
45,14,22.23779296875
45,15,0.0
46,0,0.0
46,1,0.0
46,2,244.61704063415527
46,3,1022.9440002441406
46,4,1178.609375
46,5,1556.6539001464844
46,6,1512.1781005859375
46,7,1623.3677978515625
46,8,1512.1761474609375
46,9,1000.70068359375
46,10,756.0849609375
46,11,400.2802734375
46,12,355.8046875
46,13,111.18896484375
46,14,22.23779296875
46,15,0.0
47,0,0.0
47,1,0.0
47,2,244.61704063415527
47,3,1022.9440002441406
47,4,1178.609375
47,5,1556.6539001464844
47,6,1512.1781005859375
47,7,1623.3677978515625
47,8,1512.1761474609375
47,9,1000.70068359375
47,10,756.0849609375
47,11,400.2802734375
47,12,355.8046875
47,13,111.18896484375
47,14,22.23779296875
47,15,0.0
48,0,0.0
48,1,22.237913131713867
48,2,400.2824363708496
48,3,778.3269348144531
48,4,1467.7022399902344
48,5,1423.2264404296875
48,6,1756.795166015625
48,7,1445.46435546875
48,8,1045.179443359375
48,9,933.9891357421875
48,10,845.03662109375
48,11,444.755859375
48,12,200.14013671875
48,13,66.71337890625
48,14,66.71337890625
48,15,22.23779296875
49,0,0.0
49,1,0.0
49,2,266.85495948791504
49,3,845.0406875610352
49,4,1223.0851440429688
49,5,1423.2265625
49,6,2112.6016845703125
49,7,1601.12890625
49,8,1400.984619140625
49,9,867.275146484375
49,10,667.13427734375
49,11,489.2314453125
49,12,311.3291015625
49,13,155.66455078125
49,14,0.0
49,15,0.0
50,0,0.0
50,1,22.237913131713867
50,2,444.75826263427734
50,3,1267.561019897461
50,4,1245.3231506347656
50,5,1667.8433837890625
50,6,1867.98486328125
50,7,1601.1297607421875
50,8,1289.79296875
50,9,1356.50537109375
50,10,845.0361328125
50,11,600.42041015625
50,12,222.3779296875
50,13,88.951171875
50,14,66.71337890625
50,15,0.0
51,0,0.0
51,1,44.475826263427734
51,2,311.33078384399414
51,3,889.5165100097656
51,4,1334.2747497558594
51,5,1512.1781616210938
51,6,1890.2225952148438
51,7,1423.2265625
51,8,1312.0343017578125
51,9,889.511962890625
51,10,555.94482421875
51,11,289.09130859375
51,12,266.853515625
51,13,111.18896484375
51,14,44.4755859375
51,15,0.0
52,0,22.237913131713867
52,1,44.475826263427734
52,2,289.0928611755371
52,3,845.0407257080078
52,4,1400.988525390625
52,5,1756.7950744628906
52,6,1623.3677368164062
52,7,1423.2265625
52,8,1467.69873046875
52,9,1022.9388427734375
52,10,733.84716796875
52,11,578.1826171875
52,12,311.3291015625
52,13,155.66455078125
52,14,22.23779296875
52,15,0.0
53,0,0.0
53,1,44.475826263427734
53,2,266.8549499511719
53,3,711.6132125854492
53,4,1200.8473510742188
53,5,1578.891845703125
53,6,1601.1296997070312
53,7,1534.4161376953125
53,8,1134.1326904296875
53,9,933.9888916015625
53,10,711.60986328125
53,11,489.2314453125
53,12,200.14013671875
53,13,155.66455078125
53,14,22.23779296875
53,15,0.0
54,0,0.0
54,1,88.95165252685547
54,2,511.4720001220703
54,3,733.8511047363281
54,4,1245.3231201171875
54,5,1534.416015625
54,6,1623.36767578125
54,7,1423.22607421875
54,8,1245.3214111328125
54,9,800.56201171875
54,10,756.0850830078125
54,11,378.04248046875
