,year,location,vx_scen,screen_scen,cancers,cancers_low,cancers_high,asr_cancer_incidence,asr_cancer_incidence_low,asr_cancer_incidence_high,cancer_deaths,cancer_deaths_low,cancer_deaths_high,n_vaccinated,n_vaccinated_low,n_vaccinated_high,infections,infections_low,infections_high,n_infectious,n_infectious_low,n_infectious_high,n_precin,n_precin_low,n_precin_high,n_cin,n_cin_low,n_cin_high,n_susceptible,n_susceptible_low,n_susceptible_high,hpv_prevalence_by_age_0,hpv_prevalence_by_age_0_low,hpv_prevalence_by_age_0_high,hpv_prevalence_by_age_1,hpv_prevalence_by_age_1_low,hpv_prevalence_by_age_1_high,hpv_prevalence_by_age_2,hpv_prevalence_by_age_2_low,hpv_prevalence_by_age_2_high,hpv_prevalence_by_age_3,hpv_prevalence_by_age_3_low,hpv_prevalence_by_age_3_high,hpv_prevalence_by_age_4,hpv_prevalence_by_age_4_low,hpv_prevalence_by_age_4_high,hpv_prevalence_by_age_5,hpv_prevalence_by_age_5_low,hpv_prevalence_by_age_5_high,hpv_prevalence_by_age_6,hpv_prevalence_by_age_6_low,hpv_prevalence_by_age_6_high,hpv_prevalence_by_age_7,hpv_prevalence_by_age_7_low,hpv_prevalence_by_age_7_high,hpv_prevalence_by_age_8,hpv_prevalence_by_age_8_low,hpv_prevalence_by_age_8_high,hpv_prevalence_by_age_9,hpv_prevalence_by_age_9_low,hpv_prevalence_by_age_9_high,hpv_prevalence_by_age_10,hpv_prevalence_by_age_10_low,hpv_prevalence_by_age_10_high,hpv_prevalence_by_age_11,hpv_prevalence_by_age_11_low,hpv_prevalence_by_age_11_high,hpv_prevalence_by_age_12,hpv_prevalence_by_age_12_low,hpv_prevalence_by_age_12_high,hpv_prevalence_by_age_13,hpv_prevalence_by_age_13_low,hpv_prevalence_by_age_13_high,hpv_prevalence_by_age_14,hpv_prevalence_by_age_14_low,hpv_prevalence_by_age_14_high,hpv_prevalence_by_age_15,hpv_prevalence_by_age_15_low,hpv_prevalence_by_age_15_high,hpv_prevalence_by_age_16,hpv_prevalence_by_age_16_low,hpv_prevalence_by_age_16_high,hpv_prevalence_by_age_17,hpv_prevalence_by_age_17_low,hpv_prevalence_by_age_17_high,reactivations_by_age_0,reactivations_by_age_0_low,reactivations_by_age_0_high,reactivations_by_age_1,reactivations_by_age_1_low,reactivations_by_age_1_high,reactivations_by_age_2,reactivations_by_age_2_low,reactivations_by_age_2_high,reactivations_by_age_3,reactivations_by_age_3_low,reactivations_by_age_3_high,reactivations_by_age_4,reactivations_by_age_4_low,reactivations_by_age_4_high,reactivations_by_age_5,reactivations_by_age_5_low,reactivations_by_age_5_high,reactivations_by_age_6,reactivations_by_age_6_low,reactivations_by_age_6_high,reactivations_by_age_7,reactivations_by_age_7_low,reactivations_by_age_7_high,reactivations_by_age_8,reactivations_by_age_8_low,reactivations_by_age_8_high,reactivations_by_age_9,reactivations_by_age_9_low,reactivations_by_age_9_high,reactivations_by_age_10,reactivations_by_age_10_low,reactivations_by_age_10_high,reactivations_by_age_11,reactivations_by_age_11_low,reactivations_by_age_11_high,reactivations_by_age_12,reactivations_by_age_12_low,reactivations_by_age_12_high,reactivations_by_age_13,reactivations_by_age_13_low,reactivations_by_age_13_high,reactivations_by_age_14,reactivations_by_age_14_low,reactivations_by_age_14_high,reactivations_by_age_15,reactivations_by_age_15_low,reactivations_by_age_15_high,reactivations_by_age_16,reactivations_by_age_16_low,reactivations_by_age_16_high,reactivations_by_age_17,reactivations_by_age_17_low,reactivations_by_age_17_high,reinfections_by_age_0,reinfections_by_age_0_low,reinfections_by_age_0_high,reinfections_by_age_1,reinfections_by_age_1_low,reinfections_by_age_1_high,reinfections_by_age_2,reinfections_by_age_2_low,reinfections_by_age_2_high,reinfections_by_age_3,reinfections_by_age_3_low,reinfections_by_age_3_high,reinfections_by_age_4,reinfections_by_age_4_low,reinfections_by_age_4_high,reinfections_by_age_5,reinfections_by_age_5_low,reinfections_by_age_5_high,reinfections_by_age_6,reinfections_by_age_6_low,reinfections_by_age_6_high,reinfections_by_age_7,reinfections_by_age_7_low,reinfections_by_age_7_high,reinfections_by_age_8,reinfections_by_age_8_low,reinfections_by_age_8_high,reinfections_by_age_9,reinfections_by_age_9_low,reinfections_by_age_9_high,reinfections_by_age_10,reinfections_by_age_10_low,reinfections_by_age_10_high,reinfections_by_age_11,reinfections_by_age_11_low,reinfections_by_age_11_high,reinfections_by_age_12,reinfections_by_age_12_low,reinfections_by_age_12_high,reinfections_by_age_13,reinfections_by_age_13_low,reinfections_by_age_13_high,reinfections_by_age_14,reinfections_by_age_14_low,reinfections_by_age_14_high,reinfections_by_age_15,reinfections_by_age_15_low,reinfections_by_age_15_high,reinfections_by_age_16,reinfections_by_age_16_low,reinfections_by_age_16_high,reinfections_by_age_17,reinfections_by_age_17_low,reinfections_by_age_17_high,infections_by_age_0,infections_by_age_0_low,infections_by_age_0_high,infections_by_age_1,infections_by_age_1_low,infections_by_age_1_high,infections_by_age_2,infections_by_age_2_low,infections_by_age_2_high,infections_by_age_3,infections_by_age_3_low,infections_by_age_3_high,infections_by_age_4,infections_by_age_4_low,infections_by_age_4_high,infections_by_age_5,infections_by_age_5_low,infections_by_age_5_high,infections_by_age_6,infections_by_age_6_low,infections_by_age_6_high,infections_by_age_7,infections_by_age_7_low,infections_by_age_7_high,infections_by_age_8,infections_by_age_8_low,infections_by_age_8_high,infections_by_age_9,infections_by_age_9_low,infections_by_age_9_high,infections_by_age_10,infections_by_age_10_low,infections_by_age_10_high,infections_by_age_11,infections_by_age_11_low,infections_by_age_11_high,infections_by_age_12,infections_by_age_12_low,infections_by_age_12_high,infections_by_age_13,infections_by_age_13_low,infections_by_age_13_high,infections_by_age_14,infections_by_age_14_low,infections_by_age_14_high,infections_by_age_15,infections_by_age_15_low,infections_by_age_15_high,infections_by_age_16,infections_by_age_16_low,infections_by_age_16_high,infections_by_age_17,infections_by_age_17_low,infections_by_age_17_high,cancer_incidence_by_age_0,cancer_incidence_by_age_0_low,cancer_incidence_by_age_0_high,cancer_incidence_by_age_1,cancer_incidence_by_age_1_low,cancer_incidence_by_age_1_high,cancer_incidence_by_age_2,cancer_incidence_by_age_2_low,cancer_incidence_by_age_2_high,cancer_incidence_by_age_3,cancer_incidence_by_age_3_low,cancer_incidence_by_age_3_high,cancer_incidence_by_age_4,cancer_incidence_by_age_4_low,cancer_incidence_by_age_4_high,cancer_incidence_by_age_5,cancer_incidence_by_age_5_low,cancer_incidence_by_age_5_high,cancer_incidence_by_age_6,cancer_incidence_by_age_6_low,cancer_incidence_by_age_6_high,cancer_incidence_by_age_7,cancer_incidence_by_age_7_low,cancer_incidence_by_age_7_high,cancer_incidence_by_age_8,cancer_incidence_by_age_8_low,cancer_incidence_by_age_8_high,cancer_incidence_by_age_9,cancer_incidence_by_age_9_low,cancer_incidence_by_age_9_high,cancer_incidence_by_age_10,cancer_incidence_by_age_10_low,cancer_incidence_by_age_10_high,cancer_incidence_by_age_11,cancer_incidence_by_age_11_low,cancer_incidence_by_age_11_high,cancer_incidence_by_age_12,cancer_incidence_by_age_12_low,cancer_incidence_by_age_12_high,cancer_incidence_by_age_13,cancer_incidence_by_age_13_low,cancer_incidence_by_age_13_high,cancer_incidence_by_age_14,cancer_incidence_by_age_14_low,cancer_incidence_by_age_14_high,cancer_incidence_by_age_15,cancer_incidence_by_age_15_low,cancer_incidence_by_age_15_high,cancer_incidence_by_age_16,cancer_incidence_by_age_16_low,cancer_incidence_by_age_16_high,cancer_incidence_by_age_17,cancer_incidence_by_age_17_low,cancer_incidence_by_age_17_high,cancers_by_age_0,cancers_by_age_0_low,cancers_by_age_0_high,cancers_by_age_1,cancers_by_age_1_low,cancers_by_age_1_high,cancers_by_age_2,cancers_by_age_2_low,cancers_by_age_2_high,cancers_by_age_3,cancers_by_age_3_low,cancers_by_age_3_high,cancers_by_age_4,cancers_by_age_4_low,cancers_by_age_4_high,cancers_by_age_5,cancers_by_age_5_low,cancers_by_age_5_high,cancers_by_age_6,cancers_by_age_6_low,cancers_by_age_6_high,cancers_by_age_7,cancers_by_age_7_low,cancers_by_age_7_high,cancers_by_age_8,cancers_by_age_8_low,cancers_by_age_8_high,cancers_by_age_9,cancers_by_age_9_low,cancers_by_age_9_high,cancers_by_age_10,cancers_by_age_10_low,cancers_by_age_10_high,cancers_by_age_11,cancers_by_age_11_low,cancers_by_age_11_high,cancers_by_age_12,cancers_by_age_12_low,cancers_by_age_12_high,cancers_by_age_13,cancers_by_age_13_low,cancers_by_age_13_high,cancers_by_age_14,cancers_by_age_14_low,cancers_by_age_14_high,cancers_by_age_15,cancers_by_age_15_low,cancers_by_age_15_high,cancers_by_age_16,cancers_by_age_16_low,cancers_by_age_16_high,cancers_by_age_17,cancers_by_age_17_low,cancers_by_age_17_high,hpv_incidence_by_age_0,hpv_incidence_by_age_0_low,hpv_incidence_by_age_0_high,hpv_incidence_by_age_1,hpv_incidence_by_age_1_low,hpv_incidence_by_age_1_high,hpv_incidence_by_age_2,hpv_incidence_by_age_2_low,hpv_incidence_by_age_2_high,hpv_incidence_by_age_3,hpv_incidence_by_age_3_low,hpv_incidence_by_age_3_high,hpv_incidence_by_age_4,hpv_incidence_by_age_4_low,hpv_incidence_by_age_4_high,hpv_incidence_by_age_5,hpv_incidence_by_age_5_low,hpv_incidence_by_age_5_high,hpv_incidence_by_age_6,hpv_incidence_by_age_6_low,hpv_incidence_by_age_6_high,hpv_incidence_by_age_7,hpv_incidence_by_age_7_low,hpv_incidence_by_age_7_high,hpv_incidence_by_age_8,hpv_incidence_by_age_8_low,hpv_incidence_by_age_8_high,hpv_incidence_by_age_9,hpv_incidence_by_age_9_low,hpv_incidence_by_age_9_high,hpv_incidence_by_age_10,hpv_incidence_by_age_10_low,hpv_incidence_by_age_10_high,hpv_incidence_by_age_11,hpv_incidence_by_age_11_low,hpv_incidence_by_age_11_high,hpv_incidence_by_age_12,hpv_incidence_by_age_12_low,hpv_incidence_by_age_12_high,hpv_incidence_by_age_13,hpv_incidence_by_age_13_low,hpv_incidence_by_age_13_high,hpv_incidence_by_age_14,hpv_incidence_by_age_14_low,hpv_incidence_by_age_14_high,hpv_incidence_by_age_15,hpv_incidence_by_age_15_low,hpv_incidence_by_age_15_high,hpv_incidence_by_age_16,hpv_incidence_by_age_16_low,hpv_incidence_by_age_16_high,hpv_incidence_by_age_17,hpv_incidence_by_age_17_low,hpv_incidence_by_age_17_high,n_infectious_by_age_0,n_infectious_by_age_0_low,n_infectious_by_age_0_high,n_infectious_by_age_1,n_infectious_by_age_1_low,n_infectious_by_age_1_high,n_infectious_by_age_2,n_infectious_by_age_2_low,n_infectious_by_age_2_high,n_infectious_by_age_3,n_infectious_by_age_3_low,n_infectious_by_age_3_high,n_infectious_by_age_4,n_infectious_by_age_4_low,n_infectious_by_age_4_high,n_infectious_by_age_5,n_infectious_by_age_5_low,n_infectious_by_age_5_high,n_infectious_by_age_6,n_infectious_by_age_6_low,n_infectious_by_age_6_high,n_infectious_by_age_7,n_infectious_by_age_7_low,n_infectious_by_age_7_high,n_infectious_by_age_8,n_infectious_by_age_8_low,n_infectious_by_age_8_high,n_infectious_by_age_9,n_infectious_by_age_9_low,n_infectious_by_age_9_high,n_infectious_by_age_10,n_infectious_by_age_10_low,n_infectious_by_age_10_high,n_infectious_by_age_11,n_infectious_by_age_11_low,n_infectious_by_age_11_high,n_infectious_by_age_12,n_infectious_by_age_12_low,n_infectious_by_age_12_high,n_infectious_by_age_13,n_infectious_by_age_13_low,n_infectious_by_age_13_high,n_infectious_by_age_14,n_infectious_by_age_14_low,n_infectious_by_age_14_high,n_infectious_by_age_15,n_infectious_by_age_15_low,n_infectious_by_age_15_high,n_infectious_by_age_16,n_infectious_by_age_16_low,n_infectious_by_age_16_high,n_infectious_by_age_17,n_infectious_by_age_17_low,n_infectious_by_age_17_high
0,1960.0,india,No vaccine,"HPV, 15% sc cov",8.816555786132813,-44.08277893066406,61.71589050292968,0.00364458238188076,-0.0182229119094038,0.02551207667316532,0.0,0.0,0.0,0.0,0.0,0.0,76998972.8703125,72063612.35711065,81934333.38351434,63805859.2,61556103.76817248,66055614.631827526,31855994.4,30915263.437114988,32796725.36288501,1014335.88125,793260.7663778042,1235410.9961221956,1792782681.6,1776670262.8759573,1808895100.3240426,0.0,0.0,0.0,0.0,0.0,0.0,0.014249329506989029,0.010494748027245723,0.018003910986732333,0.20410416234117884,0.18334845392235602,0.22485987076000166,0.5699535843294202,0.5319836301442445,0.6079235385145959,0.5282595846176974,0.48567438755324227,0.5708447816821526,0.4590142474494276,0.4228365070733116,0.4951919878255436,0.21824591509147498,0.19149263817732637,0.2449991920056236,0.142043484388762,0.1173973118399966,0.16668965693752738,0.06359693153377784,0.036442448946760034,0.09075141412079564,0.03238482762618589,0.024379394655038945,0.04039026059733284,0.026432129695102263,0.01599534316648596,0.036868916223718566,0.017389861632591985,0.009691823577611298,0.025087899687572673,0.006146030935071891,-0.000667152712474953,0.012959214582618735,0.002147818621837276,-0.0026058666112677574,0.0069015038549423095,0.00039768462382354646,-0.001988423119117732,0.002783792366764825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970773.30703125,684112.6486538542,1257433.9654086458,7528441.85,6062590.212905663,8994293.487094337,17810222.575,16023301.215460721,19597143.934539277,21599414.1,19596271.22304897,23602556.976951033,15075902.0,13390942.341504358,16760861.658495642,7254416.0625,6504437.016173044,8004395.108826956,3847564.30625,2990979.217432829,4704149.39506717,1556997.23125,866727.2277371512,2247267.234762849,689452.1625,488899.61739580694,890004.707604193,398506.9484375,297274.1063707202,499739.7905042798,199253.46875,92518.66998674738,305988.2675132526,57307.3625,15394.06850454583,99220.65649545417,9698.15625,-22285.215110034987,41681.52761003499,881.65,-4408.250000000001,6171.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060742637941946565,-0.3037131897097328,0.42519846559362595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.816555786132813,-44.08277893066406,61.71589050292968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005014088263805779,0.0035309602842892663,0.006497216243322292,0.04952250714341338,0.03959310914524204,0.059451905141584716,0.13948980215532997,0.12441213343983099,0.15456747087082895,0.181705596867619,0.16282277100905285,0.20058842272618516,0.14188000226723424,0.12433923990899766,0.1594207646254708,0.07384419498603907,0.06585521208799294,0.0818331778840852,0.042990965062338835,0.033103256288863174,0.052878673835814495,0.01952610186398256,0.01073819151690767,0.02831401221105745,0.010305381690015452,0.007301420403893635,0.013309342976137268,0.007539826904989164,0.0055899205510242505,0.009489733258954077,0.004726891758231445,0.002198179275680208,0.0072556042407826826,0.0020784682330935392,0.0005570081535174764,0.003599928312669602,0.0004908802227972856,-0.0011285795333682686,0.0021103399789628398,9.953167673366762e-05,-0.0004976583836683381,0.0006967217371356733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692206.05,509697.6930595078,874714.4069404923,8175165.4,7347418.3340634545,9002912.465936545,21187936.2,19730056.71734149,22645815.68265851,18079485.2,16613158.957035277,19545811.44296472,13783644.8,12705091.10291235,14862198.497087652,5671449.6,4963876.531793924,6379022.668206075,3296611.2,2725895.1801450816,3867327.219854919,1289341.6,737178.0967923361,1841505.103207664,546156.0,410701.77364733134,681610.2263526686,351596.8,214207.1417551379,488986.45824486203,184076.8,102329.88873455828,265823.7112654417,42448.8,-4647.358831055426,89544.95883105544,10623.2,-12888.868812420566,34135.26881242057,881.6,-4407.999999999999,6171.2,0.0,0.0,0.0,0.0,0.0,0.0
1,1961.0,india,No vaccine,"HPV, 15% sc cov",44.08277893066406,-44.08277893066406,132.2483367919922,0.01951176968330457,-0.01967401683292553,0.05869755619953467,0.0,0.0,0.0,0.0,0.0,0.0,62151418.28828125,55900761.91983333,68402074.65672916,64197367.6,60569663.66158748,67825071.53841253,30922506.6,29071206.195170533,32773807.00482947,2676679.75,2306741.2174072866,3046618.2825927134,1867428992.0,1847977097.3823564,1886880886.6176436,0.0,0.0,0.0,0.0,0.0,0.0,0.007642578470799926,0.0054428404402920745,0.009842316501307777,0.15164718377697609,0.13620928040655103,0.16708508714740114,0.47230289719682483,0.43774693010636045,0.5068588642872892,0.5565814703361153,0.5037031089297607,0.6094598317424699,0.48861997336689483,0.43311109122783664,0.544128855505953,0.3068666777716148,0.27356483499718665,0.34016852054604296,0.1980931156671405,0.158975546043225,0.237210685291056,0.10891105870586315,0.0710251557903408,0.1467969616213855,0.060784147050817514,0.03943874130335826,0.08212955279827677,0.03987760253489592,0.01923153730694923,0.060523667762842605,0.02554020939550692,0.013343106628734195,0.03773731216227964,0.010908788694469988,0.00029923341053279644,0.021518343978407177,0.0031322336674446762,-0.00028322665496117484,0.006547693989850527,0.0018302361550804475,-0.0040869072990118134,0.007747379609172708,0.0,0.0,0.0,0.004192744878555801,-0.012578908848041257,0.02096439860515286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468176.733984375,311730.5737170611,624622.894251689,4499820.86875,3827832.6997155454,5171809.037784455,13162771.575,11499151.198723743,14826391.951276256,15659111.425,13562633.446568113,17755589.40343189,12666603.8,10850136.506154295,14483071.093845706,7308353.0,6116502.93123686,8500203.068763139,4318457.49375,3261459.6447278922,5375455.3427721085,2148657.584375,1194573.7957709294,3102741.372979071,1020971.46875,731816.135218382,1310126.8022816181,557222.3125,219511.79404376057,894932.8309562395,250389.4828125,146908.85444528566,353870.1111797143,68768.89375,-23126.174247826508,160663.9617478265,17633.00625,-8520.967762115379,43786.98026211538,1763.3,-5289.9,8816.5,0.0,0.0,0.0,2644.95625,-8645.686383123513,13935.598883123515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04364391319711911,-0.21821956598559553,0.30550739237983376,0.0469808589907085,-0.23490429495354245,0.32886601293495943,0.10405202031765351,-0.31215608484667035,0.5202601254819774,0.05835223430845321,-0.2917611715422661,0.4084656401591725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.816555786132813,-44.08277893066406,61.71589050292968,8.816555786132813,-44.08277893066406,61.71589050292968,17.633111572265626,-52.89933471679688,88.16555786132812,8.816555786132813,-44.08277893066406,61.715890502929696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023051125235655006,0.00153311441517486,0.003077110631956141,0.028552814053474262,0.02421513892457456,0.032890489182373965,0.09906864302954681,0.08597407900750471,0.1121632070515889,0.13253384220120873,0.11284168233812086,0.1522260020642966,0.11839052023024144,0.09936204935929965,0.13741899110118322,0.07385255038515647,0.06127662886547457,0.08642847190483836,0.048507844999150104,0.03607035764069121,0.060945332357608996,0.027248436059086546,0.01471276204596478,0.03978411007220831,0.014849878445102447,0.010552747212252144,0.01914700967795275,0.010241049812099163,0.003996901867901766,0.01648519775629656,0.005838749338953106,0.003411468404863254,0.008266030273042957,0.0024140207849898013,-0.0008169068517810589,0.0056449484217606614,0.0008638018475813879,-0.0004165571737362317,0.0021441608688990074,0.00018110961465385919,-0.0005433364372747418,0.0009055556665824602,0.0,0.0,0.0,0.001546978712806854,-0.005102369415050243,0.008196326840663952,0.0,0.0,0.0,0.0,0.0,0.0,388819.096875,277002.5930292445,500635.60072075546,6210164.4,5578457.012049092,6841871.787950909,17767956.1,16440298.727623394,19095613.47237661,19103808.0,17286033.058716454,20921582.941283546,14904453.6,13228593.147192977,16580314.052807022,8228159.2,7303599.374572657,9152719.025427343,4642436.0,3732674.6293362416,5552197.370663758,2210022.0,1449548.8104554901,2970495.18954451,1061428.0,688890.404573176,1433965.595426824,548359.2,264441.34024362604,832277.0597563739,275673.6,144004.14840791654,407343.0515920834,77968.0,2102.2008438585035,153833.7991561415,16000.8,-1423.9837472951185,33425.58374729512,4452.0,-9928.590029619785,18832.590029619787,0.0,0.0,0.0,1816.0,-5451.836872137404,9083.836872137403
