x,density
-4.130434782608695,0.03654074805541413
-3.9632107023411365,0.037326648493189056
-3.7959866220735794,0.03811120707626944
-3.6287625418060205,0.03890044317238796
-3.4615384615384617,0.03969913536645434
-3.294314381270903,0.040511253294930875
-3.127090301003344,0.041340582591303146
-2.959866220735787,0.04219135948877006
-2.792642140468228,0.04306872694041965
-2.625418060200669,0.04397887482116349
-2.4581939799331103,0.04492881804982346
-2.2909698996655514,0.045925864451218684
-2.1237458193979926,0.04697689299356871
-1.9565217391304355,0.04808758330392531
-1.7892976588628766,0.04926171322123661
-1.6220735785953178,0.05050059291672268
-1.454849498327759,0.051802655028052466
-1.2876254180602,0.05316318761323743
-1.120401337792643,0.0545741900261526
-0.9531772575250841,0.05602435238262118
-0.7859531772575252,0.057499197020173684
-0.6187290969899664,0.058981451466021996
-0.4515050167224075,0.060451717022566916
-0.28428093645484864,0.0618894383924183
-0.11705685618729156,0.06327408287576501
0.0501672240802673,0.06458634946272
0.21739130434782616,0.0658092016205148
0.384615384615385,0.06692857560875909
0.5518394648829439,0.06793373231509701
0.719063545150501,0.06881733441101508
0.8862876254180598,0.06957538737075694
1.0535117056856187,0.07020716756109356
1.2207357859531776,0.07071520018283475
1.3879598662207364,0.07110528517063265
1.5551839464882953,0.07138652280264013
1.7224080267558541,0.07157125849603842
1.889632107023413,0.07167483613310152
2.0568561872909683,0.0717150264922415
2.224080267558527,0.07171100863843448
2.391304347826086,0.07168185382323948
2.558528428093645,0.07164459148312646
2.7257525083612038,0.07161208641898474
2.8929765886287626,0.07159106883677145
3.0602006688963215,0.07158069159831433
3.2274247491638803,0.0715719303021822
3.394648829431439,0.07154800805854668
3.561872909698998,0.07148584763956616
3.729096989966557,0.07135836335684223
3.8963210702341122,0.07113724377320128
4.063545150501671,0.07079578924233768
4.23076923076923,0.07031138934716634
4.397993311036789,0.06966735260881941
4.565217391304348,0.06885398437989591
4.7324414715719065,0.06786897010255673
4.899665551839465,0.06671719754509771
5.066889632107024,0.06541013541181705
5.234113712374583,0.06396482615799416
5.401337792642142,0.062402516802269305
5.568561872909697,0.0607469820234587
5.735785953177256,0.05902267388862825
5.903010033444815,0.057252910030833624
6.070234113712374,0.055458338153124974
6.237458193979933,0.05365587480051298
6.404682274247492,0.05185823064478073
6.5719063545150505,0.05007403517077975
6.739130434782609,0.04830848234041761
6.906354515050168,0.04656434306270999
7.073578595317727,0.04484313513362446
7.240802675585286,0.04314621907355781
7.408026755852841,0.04147561400031678
7.5752508361204,0.039834404085010086
7.742474916387959,0.03822671412789099
7.909698996655518,0.036657337890358764
8.076923076923077,0.03513117343610111
8.244147157190636,0.03365264225247199
8.411371237458194,0.032225248720347786
8.578595317725753,0.030851387344523713
8.745819397993312,0.02953243884995368
8.913043478260871,0.028269121597922685
9.080267558528426,0.02706199376636827
9.247491638795985,0.025911953069228968
9.414715719063544,0.02482057385079202
9.581939799331103,0.02379016397691759
9.749163879598662,0.022823504117843698
9.91638795986622,0.021923321844198526
10.08361204013378,0.021091622179645168
10.250836120401338,0.02032902630170227
10.418060200668897,0.019634259619857757
10.585284280936456,0.019003891057782957
10.752508361204015,0.018432372825845717
10.91973244147157,0.017912377721967635
11.086956521739129,0.017435387804423108
11.254180602006688,0.016992458318951575
11.421404682274247,0.01657506387341835
11.588628762541806,0.01617592616569991
11.755852842809364,0.01578971915698472
11.923076923076923,0.015413546982224269
12.090301003344482,0.015047097366502137
12.257525083612041,0.01469239921346605
12.4247491638796,0.014353165870506404
12.591973244147159,0.014033783968755471
12.759197324414714,0.013738096709142668
12.926421404682273,0.01346820494632987
13.093645484949832,0.01322354300617778
13.26086956521739,0.013000460603997179
13.42809364548495,0.01279245393145034
13.595317725752508,0.012591051546596862
13.762541806020067,0.012387203701306911
13.929765886287626,0.012172887562242883
14.096989966555185,0.011942566792669477
14.264214046822744,0.011694160937517298
14.431438127090303,0.01142929140896077
14.598662207357858,0.011152749404029034
14.765886287625417,0.01087132580090437
14.933110367892976,0.010592296577631796
15.100334448160535,0.010321926244170592
15.267558528428093,0.010064321252874538
15.434782608695652,0.009820851544745636
15.602006688963211,0.00959020030780411
15.76923076923077,0.009368947231323598
15.936454849498329,0.009152480597140713
16.103678929765888,0.008935992966153508
16.270903010033443,0.008715345795054057
16.438127090301002,0.008487669988433444
16.60535117056856,0.008251667941615737
16.77257525083612,0.008007662638552609
16.93979933110368,0.007757477748439007
17.107023411371237,0.007504226690772209
17.274247491638796,0.007252054402299993
17.441471571906355,0.007005837791832126
17.608695652173914,0.006770830085628839
17.775919732441473,0.006552237968595842
17.94314381270903,0.006354742594663898
18.11036789297659,0.006182002776411293
18.27759197324415,0.006036198289213716
18.44481605351171,0.0059176766280554715
18.612040133779267,0.0058247579920864155
18.779264214046826,0.005753735305738168
18.946488294314378,0.005699084104141342
19.113712374581937,0.005653874817283279
19.280936454849495,0.0056103585909386975
19.448160535117054,0.00556067683258996
19.615384615384613,0.0054976240353811915
19.782608695652172,0.00541537543525886
19.94983277591973,0.005310081329288717
20.11705685618729,0.005180235762814461
20.28428093645485,0.005026753930422823
20.451505016722408,0.004852738824908698
20.618729096989966,0.004662974190964877
